Time,Latitude,Longitude,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPU_Temperature
2437282,0,0,18.44,18.65,101103.67,0.60,9.81,-0.59,-0.03,0.04,-0.02,20.60
2437863,0,0,18.44,18.65,101103.67,0.65,9.82,-0.54,-0.03,0.04,-0.02,20.61
2438282,0,0,18.44,18.65,101103.67,0.68,9.82,-0.61,-0.03,0.04,-0.02,20.62
2438787,0,0,18.44,18.65,101103.67,0.67,9.80,-0.59,-0.03,0.04,-0.02,20.60
2439282,34°2'57.39"N,80°25'14.65"W,18.44,18.65,101103.67,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.60
2439830,0,0,18.44,18.65,101103.67,0.66,9.81,-0.62,-0.03,0.04,-0.02,20.63
2440347,0,0,18.44,18.65,101103.67,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.61
2440812,0,0,18.44,18.65,101103.67,0.66,9.82,-0.62,-0.03,0.04,-0.02,20.62
2441347,0,0,18.44,18.65,101103.67,0.69,9.80,-0.57,-0.03,0.04,-0.02,20.62
2441813,0,0,18.44,18.65,101103.67,0.64,9.80,-0.60,-0.03,0.04,-0.02,20.60
2442298,0,0,18.43,18.65,101103.83,0.67,9.79,-0.61,-0.03,0.04,-0.02,20.63
2442835,0,0,18.42,18.65,101104.00,0.63,9.80,-0.59,-0.03,0.04,-0.02,20.62
2443331,0,0,18.40,18.65,101104.16,0.65,9.79,-0.61,-0.03,0.04,-0.02,20.62
2443828,0,0,18.39,18.65,101104.33,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.62
2444331,0,0,18.39,18.65,101104.33,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.62
2444828,0,0,18.37,18.65,101104.50,0.67,9.82,-0.60,-0.03,0.04,-0.02,20.62
2445331,0,0,18.37,18.65,101104.50,0.64,9.79,-0.60,-0.04,0.04,-0.02,20.61
2445828,0,0,18.37,18.65,101104.50,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.61
2446331,0,0,18.36,18.65,101104.66,0.67,9.79,-0.62,-0.03,0.04,-0.02,20.62
2446828,0,0,18.35,18.65,101104.82,0.68,9.80,-0.63,-0.03,0.04,-0.02,20.62
2447331,0,0,18.32,18.65,101105.20,0.62,9.79,-0.62,-0.03,0.04,-0.02,20.62
2447828,0,0,18.30,18.65,101105.38,0.67,9.80,-0.57,-0.03,0.04,-0.02,20.62
2448331,0,0,18.30,18.65,101105.38,0.71,9.82,-0.59,-0.03,0.04,-0.02,20.60
2448828,0,0,18.30,18.65,101105.38,0.66,9.81,-0.62,-0.03,0.04,-0.02,20.61
2449331,0,0,18.29,18.65,101105.53,0.64,9.81,-0.58,-0.03,0.04,-0.02,20.62
2449828,0,0,18.29,18.65,101105.53,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.63
2450331,0,0,18.27,18.65,101105.70,0.66,9.84,-0.62,-0.03,0.04,-0.02,20.60
2450828,0,0,18.27,18.65,101105.70,0.67,9.81,-0.60,-0.03,0.04,-0.02,20.65
2451331,0,0,18.27,18.65,101105.70,0.64,9.80,-0.63,-0.03,0.04,-0.02,20.64
2451828,0,0,18.29,18.65,101105.53,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.61
2452331,0,0,18.29,18.65,101105.53,0.69,9.81,-0.64,-0.03,0.04,-0.02,20.62
2452828,0,0,18.27,18.65,101105.70,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.62
2453331,0,0,18.29,18.65,101105.53,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.63
2453828,0,0,18.29,18.65,101105.53,0.66,9.79,-0.64,-0.03,0.04,-0.02,20.63
2454331,0,0,18.24,18.66,101106.09,1.64,9.68,-0.66,-0.05,0.04,-0.02,20.62
2454828,0,0,18.26,18.66,101105.92,0.51,9.80,-0.54,-0.03,0.04,-0.01,20.63
2455331,0,0,18.26,18.66,101105.92,0.64,9.83,-0.61,-0.05,0.04,-0.05,20.64
2455828,0,0,18.26,18.66,101105.92,0.63,9.82,-0.63,-0.04,0.04,-0.02,20.62
2456331,0,0,18.26,18.66,101105.92,0.66,9.81,-0.63,-0.03,0.04,-0.02,20.61
2456824,0,0,18.24,18.66,101106.09,0.63,9.82,-0.62,-0.03,0.04,-0.02,20.64
2457331,0,0,18.24,18.66,101106.09,0.69,9.80,-0.65,-0.03,0.04,-0.02,20.63
2457824,0,0,18.24,18.66,101106.09,0.66,9.83,-0.62,-0.03,0.04,-0.02,20.63
2458331,0,0,18.24,18.66,101106.09,0.81,9.79,-0.86,-0.03,0.04,-0.03,20.62
2458826,0,0,18.24,18.66,101106.09,0.44,9.81,-0.45,-0.02,0.04,-0.02,20.62
2459331,0,0,18.24,18.66,101106.09,0.47,9.81,-0.70,-0.03,0.04,-0.02,20.63
2459826,0,0,18.23,18.66,101106.25,0.65,9.82,-0.40,-0.05,0.04,-0.06,20.62
2460331,0,0,18.20,18.66,101106.64,0.60,9.81,-0.62,-0.04,0.04,-0.03,20.62
2460826,0,0,18.20,18.66,101106.64,0.62,9.83,-0.58,-0.03,0.04,-0.02,20.62
2461331,0,0,18.21,18.66,101106.47,0.64,9.79,-0.61,-0.03,0.04,-0.02,20.63
2461828,0,0,18.21,18.66,101106.47,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.64
2462331,0,0,18.21,18.66,101106.47,0.67,9.80,-0.60,-0.03,0.04,-0.02,20.64
2462828,0,0,18.21,18.66,101106.47,0.67,9.81,-0.62,-0.03,0.04,-0.02,20.62
2463331,0,0,18.20,18.66,101106.64,0.64,9.81,-0.63,-0.03,0.04,-0.02,20.63
2463828,0,0,18.17,18.66,101106.97,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.62
2464331,0,0,18.17,18.66,101106.97,0.65,9.82,-0.62,-0.03,0.04,-0.02,20.62
2464828,0,0,18.17,18.66,101106.97,0.37,9.80,-0.97,-0.03,0.04,-0.03,20.63
2465331,0,0,18.18,18.66,101106.80,0.58,9.82,-0.64,-0.05,0.04,-0.03,20.62
2465828,0,0,18.14,18.66,101107.34,0.97,9.82,-0.35,-0.01,0.04,-0.02,20.63
2466331,0,0,18.14,18.66,101107.34,1.16,9.76,-0.67,-0.04,0.04,-0.01,20.60
2466828,0,0,18.14,18.66,101107.34,0.77,9.80,-0.65,-0.03,0.04,-0.02,20.63
2467331,0,0,18.16,18.66,101107.12,0.62,9.80,-0.59,-0.03,0.04,-0.02,20.62
2467828,0,0,18.16,18.66,101107.12,0.82,9.81,-0.90,-0.03,0.04,-0.02,20.64
2468331,0,0,18.12,18.66,101107.52,0.60,9.82,-0.71,-0.03,0.04,-0.02,20.63
2468828,0,0,18.12,18.66,101107.52,0.75,9.79,-0.69,-0.04,0.04,-0.02,20.63
2469331,0,0,18.11,18.66,101107.68,0.60,9.80,-0.61,-0.03,0.04,-0.02,20.62
2469828,0,0,18.11,18.66,101107.68,0.68,9.81,-0.62,-0.03,0.04,-0.02,20.63
2470331,0,0,18.11,18.66,101107.68,0.67,9.81,-0.62,-0.03,0.04,-0.02,20.62
2470828,0,0,18.12,18.66,101107.52,0.64,9.79,-0.61,-0.03,0.04,-0.02,20.63
2471331,0,0,18.12,18.66,101107.52,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.64
2471828,0,0,18.11,18.66,101107.68,0.70,9.81,-0.61,-0.03,0.04,-0.02,20.61
2472331,0,0,18.11,18.66,101107.68,0.99,9.83,-0.51,-0.03,0.04,-0.03,20.63
2472829,0,0,18.10,18.66,101107.84,0.47,9.84,-0.82,-0.03,0.04,-0.08,20.64
2473324,0,0,18.10,18.66,101107.84,0.77,9.80,-0.75,-0.03,0.04,-0.02,20.60
2473824,0,0,18.06,18.66,101108.23,0.65,9.81,-0.57,-0.03,0.04,-0.02,20.60
2474328,0,0,18.06,18.66,101108.23,0.66,9.79,-0.62,-0.03,0.04,-0.02,20.61
2474832,0,0,18.05,18.66,101108.39,0.63,9.83,-0.57,-0.03,0.04,-0.02,20.63
2475328,0,0,18.05,18.66,101108.39,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.64
2475833,0,0,18.06,18.66,101108.23,0.67,9.82,-0.58,-0.03,0.04,-0.02,20.61
2476282,0,0,18.06,18.66,101108.23,0.65,9.78,-0.58,-0.03,0.04,-0.02,20.64
2476871,0,0,18.05,18.66,101108.39,0.67,9.82,-0.60,-0.03,0.04,-0.02,20.63
2477291,0,0,18.04,18.66,101108.56,0.66,9.81,-0.57,-0.03,0.04,-0.02,20.62
2477795,0,0,18.05,18.66,101108.39,0.61,9.80,-0.57,-0.03,0.04,-0.02,20.62
2478292,34°2'57.36"N,80°25'14.71"W,18.04,18.66,101108.56,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.62
2478830,0,0,18.02,18.66,101108.72,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.62
2479347,0,0,18.02,18.66,101108.72,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.62
2479812,0,0,18.04,18.66,101108.56,0.63,9.80,-0.57,-0.03,0.04,-0.02,20.62
2480347,0,0,18.04,18.66,101108.56,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.64
2480813,0,0,18.04,18.66,101108.56,0.65,9.79,-0.59,-0.03,0.04,-0.02,20.64
2481298,0,0,18.02,18.66,101108.72,0.63,9.81,-0.58,-0.03,0.04,-0.02,20.63
2481835,0,0,17.98,18.67,101109.27,0.65,9.81,-0.60,-0.04,0.04,-0.02,20.61
2482331,0,0,17.96,18.67,101109.44,0.64,9.81,-0.56,-0.03,0.04,-0.02,20.62
2482828,0,0,17.95,18.67,101109.60,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.64
2483331,0,0,17.94,18.67,101109.77,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.64
2483829,0,0,17.94,18.67,101109.77,0.66,9.80,-0.62,-0.03,0.04,-0.02,20.64
2484325,0,0,17.94,18.67,101109.77,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.63
2484816,0,0,17.92,18.67,101109.93,0.67,9.81,-0.57,-0.03,0.04,-0.02,20.63
2485314,0,0,17.92,18.67,101109.93,0.62,9.81,-0.59,-0.03,0.04,-0.02,20.62
2485817,0,0,17.91,18.67,101110.09,0.66,9.81,-0.64,-0.04,0.04,-0.02,20.62
2486286,0,0,17.91,18.67,101110.09,0.65,9.79,-0.59,-0.03,0.04,-0.02,20.64
2486809,0,0,17.91,18.67,101110.09,0.66,9.78,-0.58,-0.03,0.04,-0.02,20.64
2487282,0,0,17.91,18.67,101110.09,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.62
2487846,0,0,17.91,18.67,101110.09,0.66,9.82,-0.64,-0.03,0.04,-0.02,20.62
2488312,0,0,17.91,18.67,101110.09,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.62
2488846,0,0,17.91,18.67,101110.09,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.63
2489313,0,0,17.91,18.67,101110.09,0.66,9.81,-0.55,-0.03,0.04,-0.02,20.62
2489853,34°2'57.38"N,80°25'14.71"W,17.89,18.67,101110.26,0.62,9.80,-0.62,-0.03,0.04,-0.02,20.64
2490329,0,0,17.86,18.67,101110.64,0.66,9.80,-0.60,-0.03,0.04,-0.02,20.63
2490827,0,0,17.86,18.67,101110.64,0.65,9.81,-0.57,-0.03,0.04,-0.02,20.63
2491328,0,0,17.85,18.67,101110.81,0.63,9.81,-0.60,-0.03,0.04,-0.02,20.63
2491827,0,0,17.83,18.67,101110.97,0.69,9.81,-0.56,-0.03,0.04,-0.02,20.62
2492328,0,0,17.83,18.67,101110.97,0.65,9.79,-0.60,-0.03,0.04,-0.02,20.64
2492828,0,0,17.82,18.67,101111.14,0.61,9.79,-0.64,-0.03,0.04,-0.02,20.63
2493282,0,0,17.82,18.67,101111.14,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.63
2493846,0,0,17.82,18.67,101111.14,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.63
2494312,0,0,17.82,18.67,101111.14,0.68,9.81,-0.59,-0.04,0.04,-0.02,20.64
2494846,0,0,17.81,18.67,101111.30,0.68,9.79,-0.56,-0.03,0.04,-0.01,20.62
2495313,0,0,17.81,18.67,101111.30,0.62,9.81,-0.61,-0.03,0.04,-0.02,20.62
2495853,34°2'57.39"N,80°25'14.68"W,17.81,18.67,101111.30,0.65,9.81,-0.55,-0.03,0.04,-0.02,20.63
2496328,0,0,17.79,18.67,101111.47,0.63,9.80,-0.57,-0.03,0.04,-0.02,20.63
2496827,0,0,17.78,18.67,101111.62,0.69,9.81,-0.58,-0.03,0.04,-0.02,20.63
2497328,0,0,17.77,18.67,101111.80,0.63,9.82,-0.59,-0.03,0.04,-0.01,20.65
2497827,0,0,17.77,18.67,101111.80,0.64,9.81,-0.61,-0.03,0.04,-0.02,20.62
2498328,0,0,17.77,18.67,101111.80,0.66,9.80,-0.60,-0.03,0.04,-0.02,20.62
2498828,0,0,17.73,18.67,101112.19,0.63,9.82,-0.57,-0.03,0.04,-0.01,20.64
2499291,0,0,17.72,18.67,101112.34,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.64
2499832,0,0,17.72,18.67,101112.34,0.68,9.79,-0.59,-0.03,0.04,-0.02,20.62
2500281,0,0,17.74,18.67,101112.12,0.66,9.79,-0.61,-0.03,0.04,-0.02,20.64
2500812,0,0,17.74,18.67,101112.12,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.61
2501333,0,0,17.68,18.67,101112.84,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.62
2501830,0,0,17.67,18.67,101113.00,0.65,9.82,-0.65,-0.03,0.04,-0.01,20.63
2502347,0,0,17.67,18.67,101113.00,0.68,9.81,-0.57,-0.03,0.04,-0.02,20.63
2502813,0,0,17.68,18.67,101112.84,0.59,9.81,-0.62,-0.03,0.04,-0.02,20.61
2503296,No info on Latitude,No info on Longitude,17.67,18.67,101113.00,0.66,9.80,-0.62,-0.03,0.04,-0.02,20.63
2503844,0,0,17.65,18.67,101113.17,0.66,9.80,-0.60,-0.03,0.04,-0.02,20.62
2504292,0,0,17.65,18.67,101113.17,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.65
2504805,0,0,17.67,18.67,101113.00,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.64
2505281,0,0,17.65,18.67,101113.17,0.62,9.80,-0.62,-0.03,0.04,-0.02,20.64
2505803,0,0,17.61,18.67,101113.72,0.63,9.81,-0.60,-0.03,0.04,-0.02,20.62
2506281,0,0,17.59,18.67,101113.88,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.63
2506802,0,0,17.59,18.67,101113.88,0.69,9.79,-0.63,-0.03,0.04,-0.01,20.62
2507309,0,0,17.59,18.67,101113.88,0.68,9.82,-0.55,-0.03,0.04,-0.02,20.62
2507833,0,0,17.59,18.67,101113.88,0.61,9.80,-0.65,-0.03,0.04,-0.02,20.64
2508312,0,0,17.59,18.67,101113.88,0.60,9.79,-0.66,-0.03,0.04,-0.02,20.65
2508833,0,0,17.61,18.67,101113.72,0.63,9.79,-0.59,-0.04,0.04,-0.02,20.64
2509310,0,0,17.61,18.67,101113.72,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.64
2509834,0,0,17.61,18.67,101113.72,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.67
2510282,0,0,17.61,18.67,101113.72,0.66,9.82,-0.62,-0.03,0.04,-0.02,20.63
2510861,0,0,17.61,18.67,101113.72,0.68,9.81,-0.56,-0.03,0.04,-0.02,20.64
2511282,0,0,17.61,18.67,101113.72,0.73,9.80,-0.49,-0.03,0.04,-0.02,20.63
2511787,0,0,17.61,18.67,101113.72,0.63,9.80,-0.54,-0.04,0.04,-0.02,20.64
2512288,34°2'57.39"N,80°25'14.68"W,17.61,18.67,101113.72,0.68,9.80,-0.67,-0.03,0.04,-0.02,20.65
2512830,0,0,17.61,18.67,101113.72,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.62
2513346,0,0,17.61,18.67,101113.72,0.67,9.81,-0.62,-0.03,0.04,-0.02,20.62
2513809,0,0,17.61,18.67,101113.72,0.67,9.81,-0.57,-0.03,0.04,-0.02,20.65
2514346,0,0,17.61,18.67,101113.72,0.64,9.80,-0.64,-0.03,0.04,-0.02,20.62
2514814,0,0,17.61,18.67,101113.72,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.62
2515294,0,0,17.55,18.68,101114.43,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.62
2515833,0,0,17.56,18.68,101114.27,0.67,9.78,-0.57,-0.03,0.04,-0.02,20.63
2516331,0,0,17.55,18.68,101114.43,0.63,9.80,-0.56,-0.03,0.04,-0.02,20.62
2516846,0,0,17.53,18.68,101114.59,0.64,9.79,-0.58,-0.03,0.04,-0.02,20.62
2517309,0,0,17.53,18.68,101114.59,0.65,9.81,-0.56,-0.03,0.04,-0.02,20.63
2517846,0,0,17.52,18.68,101114.77,0.66,9.83,-0.60,-0.03,0.04,-0.02,20.64
2518294,0,0,17.52,18.68,101114.77,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.65
2518844,0,0,17.53,18.68,101114.59,0.62,9.81,-0.58,-0.03,0.04,-0.02,20.63
2519330,0,0,17.52,18.68,101114.77,0.65,9.80,-0.62,-0.03,0.04,-0.02,20.62
2519833,0,0,17.52,18.68,101114.77,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.64
2520330,0,0,17.52,18.68,101114.77,0.66,9.80,-0.62,-0.03,0.04,-0.02,20.62
2520827,0,0,17.50,18.68,101114.92,0.65,9.80,-0.57,-0.03,0.04,-0.02,20.62
2521330,0,0,17.50,18.68,101114.92,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.65
2521827,0,0,17.50,18.68,101114.92,0.65,9.81,-0.63,-0.03,0.04,-0.02,20.64
2522331,0,0,17.50,18.68,101114.92,0.63,9.80,-0.62,-0.03,0.04,-0.02,20.63
2522826,0,0,17.52,18.68,101114.77,0.68,9.80,-0.60,-0.03,0.04,-0.02,20.63
2523331,0,0,17.52,18.68,101114.77,0.67,9.80,-0.61,-0.03,0.04,-0.02,20.62
2523878,0,0,17.52,18.68,101114.77,0.70,9.82,-0.60,-0.03,0.04,-0.02,20.63
2524346,0,0,17.50,18.68,101114.92,0.62,9.81,-0.59,-0.03,0.04,-0.02,20.64
2524796,0,0,17.52,18.68,101114.77,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.64
2525335,0,0,17.49,18.68,101115.12,0.66,9.81,-0.62,-0.03,0.04,-0.02,20.62
2525830,0,0,17.49,18.68,101115.12,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.62
2526324,0,0,17.52,18.68,101114.77,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.64
2526830,0,0,17.50,18.68,101114.92,0.67,9.81,-0.58,-0.03,0.04,-0.02,20.63
2527375,0,0,17.48,18.68,101115.28,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.62
2527823,0,0,17.46,18.68,101115.45,0.64,9.83,-0.60,-0.03,0.04,-0.02,20.62
2528327,0,0,17.46,18.68,101115.45,0.64,9.82,-0.62,-0.03,0.04,-0.02,20.64
2528813,0,0,17.46,18.68,101115.45,0.64,9.84,-0.59,-0.03,0.04,-0.02,20.64
2529281,0,0,17.48,18.68,101115.28,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.63
2529813,0,0,17.48,18.68,101115.28,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.63
2530369,No info on Latitude,No info on Longitude,17.46,18.68,101115.45,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.64
2530842,0,0,17.45,18.68,101115.61,0.64,9.81,-0.58,-0.03,0.04,-0.02,20.62
2531312,0,0,17.45,18.68,101115.61,0.64,9.81,-0.59,-0.03,0.04,-0.02,20.65
2531838,34°2'57.38",0°20'0.00"19,17.43,18.68,101115.77,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.64
2532327,0,0,17.43,18.68,101115.77,0.62,9.81,-0.59,-0.03,0.04,-0.02,20.63
2532822,0,0,17.41,18.68,101116.11,0.63,9.79,-0.57,-0.03,0.04,-0.02,20.62
2533280,0,0,17.41,18.68,101116.11,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.62
2533824,0,0,17.38,18.68,101116.44,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.63
2534329,0,0,17.38,18.68,101116.44,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.62
2534840,0,0,17.35,18.68,101116.77,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.63
2535281,0,0,17.33,18.68,101116.98,0.62,9.81,-0.62,-0.03,0.04,-0.02,20.62
2535786,0,0,17.33,18.68,101116.98,0.63,9.81,-0.62,-0.03,0.04,-0.02,20.64
2536282,0,0,17.33,18.68,101116.98,0.67,9.81,-0.58,-0.03,0.04,-0.02,20.64
2536846,0,0,17.35,18.68,101116.81,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.63
2537316,0,0,17.35,18.68,101116.81,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.64
2537846,0,0,17.32,18.68,101117.15,0.67,9.80,-0.58,-0.03,0.04,-0.02,20.63
2538313,0,0,17.31,18.68,101117.31,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.62
2538860,34°2'57.38"N,80°25'14.71"W,17.29,18.68,101117.48,0.63,9.81,-0.58,-0.03,0.04,-0.02,20.64
2539328,0,0,17.29,18.68,101117.48,0.66,9.79,-0.58,-0.04,0.04,-0.02,20.62
2539831,0,0,17.29,18.68,101117.48,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.64
2540328,0,0,17.29,18.68,101117.48,0.66,9.80,-0.58,-0.03,0.04,-0.02,20.63
2540825,0,0,17.28,18.68,101117.64,0.65,9.79,-0.62,-0.03,0.04,-0.02,20.64
2541328,0,0,17.28,18.68,101117.64,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.65
2541828,0,0,17.28,18.68,101117.64,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.65
2542287,0,0,17.28,18.68,101117.64,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.63
2542828,0,0,17.28,18.68,101117.64,0.64,9.79,-0.59,-0.03,0.04,-0.02,20.65
2543281,0,0,17.28,18.68,101117.64,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.65
2543812,0,0,17.23,18.68,101118.19,0.67,9.80,-0.59,-0.03,0.04,-0.02,20.64
2544380,0,0,17.23,18.68,101118.19,0.66,9.79,-0.61,-0.03,0.04,-0.02,20.65
2544847,0,0,17.22,18.68,101118.36,0.63,9.80,-0.60,-0.03,0.04,-0.02,20.64
2545312,0,0,17.22,18.68,101118.36,0.69,9.80,-0.61,-0.03,0.04,-0.02,20.64
2545798,0°3'0.00",No info on Longitude,17.23,18.68,101118.19,0.65,9.79,-0.58,-0.03,0.04,-0.02,20.62
2546335,0,0,17.23,18.68,101118.19,0.65,9.80,-0.57,-0.03,0.04,-0.02,20.63
2546830,0,0,17.23,18.68,101118.19,0.64,9.82,-0.58,-0.03,0.04,-0.02,20.64
2547346,0,0,17.23,18.68,101118.19,0.65,9.79,-0.61,-0.03,0.04,-0.02,20.62
2547813,0,0,17.22,18.68,101118.36,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.64
2548379,0,0,17.22,18.68,101118.36,0.67,9.80,-0.58,-0.03,0.04,-0.02,20.66
2548829,0,0,17.22,18.68,101118.36,0.64,9.81,-0.56,-0.03,0.04,-0.02,20.62
2549328,0,0,17.25,18.68,101117.97,0.63,9.80,-0.57,-0.03,0.04,-0.02,20.64
2549828,0,0,17.25,18.68,101117.97,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.62
2550287,0,0,17.21,18.68,101118.52,0.65,9.82,-0.59,-0.03,0.04,-0.02,20.63
2550828,0,0,17.21,18.68,101118.52,0.64,9.80,-0.60,-0.03,0.04,-0.02,20.64
2551281,0,0,17.19,18.68,101118.69,0.62,9.82,-0.60,-0.03,0.04,-0.02,20.63
2551828,0°0'0.00"3402.95647,0°0'0.00"08025.24505,17.19,18.68,101118.69,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.63
2552282,0,0,17.19,18.68,101118.69,0.66,9.81,-0.59,-0.03,0.04,-0.02,20.62
2552855,0,0,17.18,18.68,101118.85,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.64
2553281,0,0,17.18,18.68,101118.85,0.66,9.83,-0.60,-0.03,0.04,-0.02,20.64
2553787,0,0,17.18,18.68,101118.85,0.64,9.79,-0.60,-0.03,0.04,-0.02,20.64
2554282,34°2'57.39"N,80°25'14.71"W,17.16,18.68,101119.02,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.64
2554786,0,0,17.15,18.68,101119.18,0.65,9.82,-0.64,-0.03,0.04,-0.02,20.62
2555281,0,0,17.14,18.68,101119.34,0.64,9.81,-0.58,-0.03,0.04,-0.02,20.63
2555812,0,0,17.09,18.69,101119.89,0.64,9.79,-0.58,-0.03,0.04,-0.02,20.64
2556347,0,0,17.09,18.69,101119.89,0.64,9.83,-0.57,-0.03,0.04,-0.02,20.63
2556813,0,0,17.09,18.69,101119.89,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.64
2557286,0,0,17.08,18.69,101120.06,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.65
2557847,0,0,17.08,18.69,101120.06,0.65,9.80,-0.61,-0.03,0.04,-0.02,20.65
2558313,0,0,17.06,18.69,101120.22,0.67,9.80,-0.59,-0.03,0.04,-0.02,20.64
2558798,0°23'0.00",No info on Longitude,17.06,18.69,101120.22,0.65,9.82,-0.62,-0.03,0.04,-0.02,20.65
2559343,0,0,17.05,18.69,101120.39,0.63,9.79,-0.59,-0.03,0.04,-0.02,20.64
2559830,0,0,17.00,18.69,101120.94,0.64,9.81,-0.59,-0.03,0.04,-0.02,20.63
2560336,0,0,17.00,18.69,101120.94,0.65,9.79,-0.60,-0.03,0.04,-0.02,20.64
2560830,0,0,17.02,18.69,101120.77,0.62,9.80,-0.62,-0.03,0.04,-0.02,20.63
2561309,0,0,17.04,18.69,101120.55,0.64,9.79,-0.59,-0.03,0.04,-0.02,20.66
2561830,0,0,17.00,18.69,101120.94,0.67,9.80,-0.63,-0.03,0.04,-0.02,20.62
2562328,0,0,17.00,18.69,101120.94,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.64
2562831,0,0,17.00,18.69,101120.94,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.63
2563379,0,0,17.00,18.69,101120.94,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.64
2563880,0,0,17.00,18.69,101120.94,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.64
2564347,0,0,17.00,18.69,101120.94,0.61,9.80,-0.62,-0.03,0.04,-0.02,20.65
2564812,0,0,17.00,18.69,101120.94,0.64,9.81,-0.59,-0.03,0.04,-0.02,20.64
2565347,0,0,17.00,18.69,101120.94,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.64
2565813,0,0,17.00,18.69,101120.94,0.63,9.81,-0.56,-0.03,0.04,-0.02,20.62
2566298,0,0,16.99,18.69,101121.10,0.62,9.79,-0.62,-0.03,0.04,-0.02,20.62
2566835,0,0,16.99,18.69,101121.10,0.64,9.83,-0.62,-0.03,0.04,-0.02,20.65
2567331,0,0,16.99,18.69,101121.10,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.65
2567829,0,0,16.99,18.69,101121.10,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.65
2568324,0,0,17.00,18.69,101120.94,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.66
2568824,0,0,17.00,18.69,101120.94,0.67,9.81,-0.61,-0.03,0.04,-0.02,20.66
